category_id,product_type,food_drink_filter,category_filter,category_type_filter,website,product_name,brand_name,description,bar_code,weight,price_mrp,price_post_discount,user_email,image,ingredient_list,fruit_veg,nutritional,energy,carbohydrate,fibre,protein,total_fat,saturate,monosaturated_fat,polyunsaturated_fat,trans_fat,fatty_acid,vit_a,vit_c,vit_d,vit_b6,vit_b12,vit_b9,calcium,iron,magnesium,zinc,iodine,cholestrol,sodium,fat,total_sugar,mono_unsaturated_fat,data_check,veg_and_nonveg,gluteen_free,added_sugar,artificial_preservative,organic,vegan_product,egg,fish,shellfish,tree_nuts,peanuts,wheat,soyabean
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Veg Stew Coconut Curry,EatSuMore,EatSuMore,B0721F717C,,,,,https://m.media-amazon.com/images/I/91emnqlTROL._SL1500_.jpg,,,Per 100g,540,20,,6,48,40,,,,,,,,,,,,,,,,0,600,,3,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Indian Makhani Curry,EatSuMore,EatSuMore,B0721FCHL7,,,,,https://m.media-amazon.com/images/I/91-3LiOs8qL._SL1500_.jpg,,,Per 100g,540,20,,6,48,40,,,,,,,,,,,,,,,,0,600,,3,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,KLF Coconad Instant Coconut Milk Powder,KLF Coconad,KLF Coconad,B073XMGYPF,1000 Grams,675,675,,https://m.media-amazon.com/images/I/61c6GnyKXiL._SL1103_.jpg,,,Per 100g,750,25,,12,58,48,,,,,,,,,,,,,,,,,,,,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Triguni Eze Eats Bisibele Bhath,Triguni Eze Eats,Triguni Eze Eats,B0747PFHJ1,,,,,https://m.media-amazon.com/images/I/81B5XnbFHfL._SL1500_.jpg,,,Per 100g,521,52.3,17.4,9.5,30.4,16.7,,,,,147,0,,,,,31,2,,,,127,944,,3.8,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Rava Khichdi,Triguni Eze Eats,Triguni Eze Eats,8910000000000,,,,,https://m.media-amazon.com/images/I/81fZsWjFLeL._SL1500_.jpg,,,Per 100g,400,48.9,4.4,10,18.3,7.5,,,8.3,,54.4,11.4,,,,,45,4.4,,,,13.5,1200,,0.8,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Indian Dal Khichdi,EatSuMore,EatSuMore,B076NW7Y3B,,,,,https://m.media-amazon.com/images/I/81Zr2DJMMbL._SL1500_.jpg,,,Per 100g,300,57,,9,3.5,0.5,,,,,,,,,,,,,,,,,1600,,0,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Indian Pav Bhaji,EatSuMore,EatSuMore,B076NX6DCQ,,,,,https://m.media-amazon.com/images/I/817IwZuyXvL._SL1500_.jpg,,,Per 100g,220,34,,3,9,1.5,,,,,,,,,,,,,,,,0,1000,,2,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Indian Vindaloo Curry,EatSuMore,EatSuMore,B076NXLZ6Y,,,,,https://m.media-amazon.com/images/I/81FX6dsM0uL._SL1500_.jpg,,,Per 100g,110,13,,1,6,1,,,,,,,,,,,,,,,,0,2000,,7,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Indian Kofta Curry,EatSuMore,EatSuMore,B076P11D5M,,,,,https://m.media-amazon.com/images/I/815KN8PNbAL._SL1500_.jpg,,,Per 100g,200,10,,2,18,3,,,,,,,,,,,,,,,,0,1800,,5,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,GoodDot Proteiz,Gooddot,Gooddot,B07CBHRFJZ,,,,,https://m.media-amazon.com/images/I/61yDbduj0JL._SL1000_.jpg,,,Per 100g,343.95,32.13,19.06,52.35,0.67,0.24,,,0,,,,,,,,692.2,,,,,0,161.73,,3.57,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Janki Veg. Sabji Masala,Janki,Janki,B07CBHVWSR,,,,,https://m.media-amazon.com/images/I/81Xlu3Yt6QL._SL1500_.jpg,,,Per 100g,362,60,,12,8,,,,0.5,,,,,,,15,,,,,,0,,,,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,EATSUMORE Green Thai Curry,EatSuMore,EatSuMore,B07D81SXD1,,,,,https://m.media-amazon.com/images/I/81Mr1-YWd7L._SL1500_.jpg,,,Per 100g,380,12,,4,35,28,,,,,,,,,,,,,,,,0,800,,2,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Egg Curry,EatSuMore,EatSuMore,B07D82KG88,,,,,https://m.media-amazon.com/images/I/81W2diBRgvL._SL1500_.jpg,,,Per 100g,120,6,,1,11,2,,,,,,,,,,,,,,,,0,1600,,3,,green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Indian Methi Malai Matar,EatSuMore,EatSuMore,B07D82ZKCC,,,,,https://m.media-amazon.com/images/I/91I7KYcVWwL._SL1500_.jpg,,,Per 100g,170,12,,3,13,2,,,,,,,,,,,,,,,,0,2000,,6,,green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Indian Handi Curry,EatSuMore,EatSuMore,B07DCVKDZR,,,,,https://m.media-amazon.com/images/I/91uNrWlwecL._SL1500_.jpg,,,Per 100g,586,7,,1,12,2,,,,,,,,,,,,,,,,0,1800,,4,,green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,EATSUMORE Red Thai Curry,EatSuMore,EatSuMore,B07DCWDJTB,,,,,https://m.media-amazon.com/images/I/81120wStD0L._SL1500_.jpg,,,Per 100g,380,12,,4,35,28,,,,,,,,,,,,,,,,,800,,2,,green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Kolhapuri Curry,EatSuMore,EatSuMore,B07DCWFLJH,,,,,https://m.media-amazon.com/images/I/81gsb8aqb5L._SL1500_.jpg,,,Per 100g,110,5,,1,10,1.5,,,,,,,,,,,,,,,,0,1400,,3,,green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Korma Curry,EatSuMore,EatSuMore,B07DCWMD7P,,,,,https://m.media-amazon.com/images/I/81ocATCCzyL._SL1500_.jpg,,,Per 100g,340,14,,4,30,21,,,,,,,,,,,,,,,,0,1600,,4,,green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Mutton Masala Curry,EatSuMore,EatSuMore,B07DCWQDKT,,,,,https://m.media-amazon.com/images/I/91SkmmX7kaL._SL1500_.jpg,,,Per 100g,140,6,,2,13,2,,,,,,,,,,,,,,,,0,2000,,3,,green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Dum Aloo Curry,EatSuMore,EatSuMore,B07DCX5DTN,,,,,https://m.media-amazon.com/images/I/81bS5acPMsL._SL1500_.jpg,,,Per 100g,120,6,,1,11,2,,,,,,,,,,,,,,,,0,1600,,3,,green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Matar Paneer Curry,EatSuMore,EatSuMore,B07DCXCMG2,,,,,https://m.media-amazon.com/images/I/81TmeugiwrL._SL1500_.jpg,,,Per 100g,120,8,,2,10,1.5,,,,,,,,,,,,,,,,0,1400,,3,,green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,EATSUMORE Reshmi Kabab Marinade,EatSuMore,EatSuMore,B07DCXLG1V,,,,,https://m.media-amazon.com/images/I/91cnuB0fJvL._SL1500_.jpg,,,Per 100g,200,10,,2,18,5,,,,,,,,,,,,,,,,0,2800,,5,,green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Ruchir Foods Ready to Eat Misal Tarri,Ruchir Foods,Ruchir Foods,B07DN74KC9,,,,,https://m.media-amazon.com/images/I/81LgAOOwwgL._SL1500_.jpg,,,Per 100g,179.27,16.96,,6.1,9.67,5.11,,,0,,,,,,,,,,,,,0,,,0,,,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,GoodDot Proteiz - Protein Chunks,Gooddot,Gooddot,B07GGL9DTB,,,,,https://m.media-amazon.com/images/I/71m5Onk0JQL._SL1500_.jpg,,,Per 100g,343.95,32.13,19.06,52.35,0.67,0.24,,,0,,,,,,,,692.2,,,,,0,161.73,,3.57,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,AL BARKAT Butter Chicken Curry,AL-BARKAT,AL-BARKAT,B07GTQJ7PW,,,,,https://m.media-amazon.com/images/I/81GKVgegf9L._SL1400_.jpg,,,Per 100g,202,4.32,1.2,13.87,14.52,5.15,,,,,,,,,,,,,,,,52,190,,1.43,,green,NON-VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,FOOD LIBRARY THE MAGIC OF NATURE,FOOD LIBRARY,"Coconut cream has a thicker, more paste-like consistency. It is used as an ingredient in cooking, having a mild non-sweet taste.",B07HKZS4R9,500 Grams,590,590,,https://m.media-amazon.com/images/I/81v5UxqGZzL._SL1500_.jpg,,,Per 100g,211.1111111,4.444444444,0,1.111111111,21.11111111,20,,,0,,,,,,,,,,,,,,11.11111111,,2.222222222,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Triguni Eze Eats Dal Makhani,Triguni Eze Eats,Triguni Eze Eats,B07J5JN8XD,,,,,https://m.media-amazon.com/images/I/81fOe4ebo8L._SL1500_.jpg,,,Per 100g,443,53,7.3,19.3,17.1,8.6,,,6.1,,,,,,,,,,,,,,1460,,0.5,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Indira's Ragi Dosa mix,Indira's,Indira's,B08BZRQ752,,,,,https://m.media-amazon.com/images/I/81tMCpIwAvL._SX679_.jpg,,,Per 100g,335,70,3.5,12,0,0,,,0,,,,0,,,,,,,,,,990,,3,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Suhana Medu Vada  Box Instant Mix,Suhana,Suhana,B07QZK1K3N,,,,,https://m.media-amazon.com/images/I/81d-BEIjnKL._SL1500_.jpg,,,Per 100g,384,64,,18,6.3,3.1,,,,,,,,,,,,,,,,,989,,0.8,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Desi Mealz Ready to Eat Food,Desi Mealz,Desi Mealz,B07RP1DNHL,,,,,https://m.media-amazon.com/images/I/61IqPDf96TL._SL1000_.jpg,,,Per 100g,403.49,73.71,2.6,8.78,8.17,1.92,,,0,,,,,,,,,,,,,11.63,1290,,,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Dhanashree Gruha Udyog Instant Taro Leaves Mix,Dhanashree Gruha Udyog,Dhanashree Gruha Udyog,B07S2YVJVH,,,,,https://m.media-amazon.com/images/I/81t1Ewr5A1L._SL1500_.jpg,,,Per 100g,462.1,59.7,,14.2,18.5,10.4,,,0,,,,,,,,310,,,,,0,,,,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Triguni Eze Eats Rava Khichdi Snack,Triguni Eze Eats,Triguni Eze Eats,B07Y32N1ZY,,,,,https://m.media-amazon.com/images/I/81eGIzLE6RL._SL1500_.jpg,,,Per 100g,400,48.9,4.4,10,7.5,,,,,,54.4,114,,,,,450,44,,,,135,1200,,0.8,,green,VEG,,,,,,NO,NO,NO,YES,YES,NO,NO
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Trumillets | Healthy Millet Diet Meals,Trumillets,Trumillets,B07Y8LTCR5,,,,,https://m.media-amazon.com/images/I/715UrzxtIrL._SL1200_.jpg,,,Per 100g,407.72,63,5.86,14.99,10.64,5.1,,,0,,,,,,,,,,,,,0,510,,0.5,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,FAZLANI FOODS Ready To Eat Dal Khichdi,FAZLANI FOODS,FAZLANI FOODS,B07ZR93D2B,,,,,https://m.media-amazon.com/images/I/71viBlPlEYL._SL1100_.jpg,,,Per 100g,83.9,11.63,0,5.15,1.86,1.58,,,0,0,,,,0,,,,107.5,,,,,274.5,,0,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,"Kitchens Dal Bukhara and Vegetable Pulao,",Kitchens Of India,Kitchens Of India,B0816YJDMX,535 Grams,225,225,,https://m.media-amazon.com/images/I/91IwaJtcmOL._SL1500_.jpg,,,Per 100g,116,10.6,,4.2,6.3,4.6,,,0.1,,,,,,,,,,,,,,,,0.9,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,BOGATCHI Cooking and Baking Chocolate Bar,BOGATCHI,BOGATCHI,B088CQFJNH,599 Grams,599,,,https://m.media-amazon.com/images/I/61P5vin-c4L.jpg,,,Per 100g,579,50,,9.4,38,36,,,,,,,,,,,,,,,,,,,36,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Vezlay SOYA Vegget,Vezlay,Vezlay,B08938GPXH,,,,,https://m.media-amazon.com/images/I/51Hsf8LK-PL.jpg,,,Per 100g,371.43,35.02,20.31,46.7,4.95,0.73,,,0,,47.52,3.06,,,,,232.56,,,,,0,584.5,,0,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Sita Ram Diwan Chand Dal Makhani,Sita Ram Diwan Chand,Sita Ram Diwan Chand,B08B3YVY1J,,,,,https://m.media-amazon.com/images/I/71VTa5a8b9L._SL1200_.jpg,,,Per 100g,160,21.5,,7.2,5.1,1.45,,,0,,,,,,,,,,,,,,,,0,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Sita Ram Diwan Chand Chole,Sita Ram Diwan Chand,Sita Ram Diwan Chand,B08B4QH3LP,,,,,https://m.media-amazon.com/images/I/71F0GCeXUHL._SL1200_.jpg,,,Per 100g,166,21.8,,7.8,5.3,1.8,,,0,,,,,,,,,,,,,,,,,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Sita Ram Diwan Chand Special Aaloo,Sita Ram Diwan Chand,Sita Ram Diwan Chand,B08B4QH9YS,,,,,https://m.media-amazon.com/images/I/613fZzRkOAL._SL1200_.jpg,,,Per 100g,233,14,,3,19,3.1,,,,,,,,,,,,,,,,,671,,,,,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Sita Ram Diwan Chand Dal Makhan,Sita Ram Diwan Chand,Sita Ram Diwan Chand,B08B4QYPRN,,,,,https://m.media-amazon.com/images/I/71VTa5a8b9L._SL1200_.jpg,,,Per 100g,160,21.5,,7.2,5.1,,,,0,,,,,,,,,,,,,,,0,,,,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Talod Instant Dahiwada Mix Flour,TALOD,TALOD,B08C76SVVL,,,,,https://m.media-amazon.com/images/I/7185PJ-8OiS._SL1500_.jpg,,,Per 100g,343.6363636,57.5,0.618181818,26.23636364,0.990909091,0.181818182,,,0,,,,,0,,,,,,,,,84.48181818,,3.018181818,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Topps Jalapeno Whole in Natural Vinegar,Topps,Topps,B08F53SBSF,,150,,,https://m.media-amazon.com/images/I/610ysMYnJYL.jpg,,,Per 100g,6,1,4,0.1,0.1,0.1,,,0,,,,,,,,,,,,,,400,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Sita Ram Diwan Chand Special Aaloo,Sita Ram Diwan Chand,Sita Ram Diwan Chand,B08F7ZSMXV,,,,,https://m.media-amazon.com/images/I/61x37HfuZVL._SL1200_.jpg,,,Per 100g,233,14,,3,19,3.1,,,,,,,,,,,,,,,,,671,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Soltee Instant Sambar Mix,Soltee,Soltee,B08HYRM1DX,,,,,https://m.media-amazon.com/images/I/71merT5aDIL._SL1500_.jpg,,,Per 100g,259,75.43,,11.5,3,2.5,,,,,,,,,,,NaN,,,,,,0,,,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Soltee Instant Rava Idli Mix,Soltee,Soltee,B08HYXLK1K,,,,,https://m.media-amazon.com/images/I/81IiGRCqnOL._SL1500_.jpg,,,Per 100g,395.1,75.43,,11.5,5.24,2.5,,,,,,,,,,,NaN,,,,,,0,,,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Pav Bhaji,Bowlful,Bowlful,B08KPZHC9L,,,,,https://m.media-amazon.com/images/I/71ARjTGOrIL._SL1500_.jpg,,,Per 100g,360,29.42,4.44,3.64,25.31,16.73,,,0,,,,,0,,,,,,,,,598,,5.67,,Green,VEG,,,,,,NO,NO,NO,YES,NO,YES,YES
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Punjabi Mix Vegetable,Cira,Cira,B08KQD7Q6B,,,,,https://m.media-amazon.com/images/I/61nqWTsTktL._SL1024_.jpg,,,Per 100g,545,33,,19.2,37.3,17.8,,,0,,,,,,,,,,,,,,,,9,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Fresh Mumbai Pav Bhaji,Cira,Cira,B08KQDFTL9,,,,,https://m.media-amazon.com/images/I/61Ak2ipZGuL._SL1024_.jpg,,,Per 100g,575.5,38.8,,6.3,40,19.2,,,0,,,,,,,,,,,,,,,,6.8,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Amritsari Chole Chana,Cira,Cira,B08KQFTZ31,,,,,https://m.media-amazon.com/images/I/61XQp337VmL._SL1024_.jpg,,,Per 100g,496,50.2,,16.2,25.6,6.7,,,0,,,,,,,,,,,,,,,,0,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,HOCCO Mumbai Bhaji,HOCCO,HOCCO,B08KSBCWSV,,,,,https://m.media-amazon.com/images/I/817Ol5mVwkL._SL1500_.jpg,,,Per 100g,148,17,8,2,8,6,,,0,,,,,,,,,,,,,,400,,0,,Green,VEG,,,,,,NO,NO,NO,YES,NO,YES,NO
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Kitchens of India Navratan Korma,Kitchens Of India,Kitchens Of India,B08KWLZ2GN,,,,,https://m.media-amazon.com/images/I/81Ry1-p99xL._SL1500_.jpg,,,Per 100g,137,6.9,,1.9,11.3,4.3,,,0.34,,,,,,,,,,,,,,,,1.3,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Veg Makhanwala,BOWLFUL,BOWLFUL,B08L6H9B27,,,,,https://m.media-amazon.com/images/I/71XEUM00JtL._SL1500_.jpg,,,Per 100g,267,6,0,3,13,5,,,0,,,,,,,,,,,,,NaN,440,,0,,green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,TheTasteCompany Pongal,TheTasteCompany,TheTasteCompany,B08N49HLWX,,,,,https://m.media-amazon.com/images/I/51t8r7YTgJL._SL1080_.jpg,,,Per 100g,480.32,59.15,5.03,9.99,22.64,11.72,,,0,,,,,,,,46.9,2.66,,,,4,1218.11,,1,,Green,VEG,,,,,,NO,NO,NO,NO,NO,NO,NO
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Epicure Petits Pois ' L''tuv'e,Epicure,Epicure,B08P3LYM3Y,,500,,,https://m.media-amazon.com/images/I/61L4VNDbUXL.jpg,,,Per 100g,69,7.1,7,4.9,0.8,0.3,,,,,,,,,,,,,,,,,,,4.6,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Gooddot  Veg Biryani,Gooddot,Gooddot,B08QFG3796,,,,,https://m.media-amazon.com/images/I/81BG87W3nCL._SL1500_.jpg,,,Per 100g,385,69,6,14,6,2,,,0,,,,,,,,71,11,,,,0,854,,,,Green,VEG,,,,,,NO,NO,NO,NO,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,GoodDot  Veg Pulao,Gooddot,,B07V3H7HHJ,,,,,"https://m.media-amazon.com/images/I/71jNuipINAL._SX679_PIbundle-2,TopRight,0,0_SX679SY371SH20_.jpg",,,Per 100g,176.9,11.4,10.5,24.5,4.9,1.13,,,0,,,,,,,,,,,,,,509,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,GoodDot Veg Pulao,Gooddot,Gooddot,B07MFFBZ14,,,,,https://m.media-amazon.com/images/I/81v1usH6A-L._SX679_.jpg,,,Per 100g,384,68,7,14,6,1.5,,,0,,,,,,,,50,5,,,,0,658,,,,Green,VEG,,,,,,NO,NO,NO,NO,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,BowlFul Jain Pav Bhaji,Bowlful,Bowlful,B08T7HY9TG,,,,,https://m.media-amazon.com/images/I/71yEiFDmsxL._SL1500_.jpg,,,Per 100g,295,27.91,3.2,1.95,19.54,12.37,,,0,,,0,,,,,,,,,,,681,,2.31,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Jain Veg Makhanwala,Bowlful,Bowlful,B08T7J9ZVQ,,,,,https://m.media-amazon.com/images/I/71wRuKhNUVL._SL1500_.jpg,,,Per 100g,267,6,0,3,13,5,,,0,,,,,,,,,,,,,,440,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Jain Paneer Bhurji,BOWLFUL,BOWLFUL,B08TSMYSVV,,,,,https://m.media-amazon.com/images/I/71Yv-rZtcaL._SL1500_.jpg,,,Per 100g,420,16.07,3.58,14,33,22,,,0,,,,,0,,,,,,,,,1056,,8.4,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Dal Makhani,BOWLFUL,BOWLFUL,B08TT1PR8H,,,,,https://m.media-amazon.com/images/I/71qZsw2ek9L._SL1500_.jpg,,,Per 100g,515,29.6,4.7,5.6,41.6,27.28,,,0,,,,,,,,,,,,,,531,,3.2,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Jain Dal Fry,BOWLFUL,BOWLFUL,B08TT3LJ8P,,,,,https://m.media-amazon.com/images/I/71SsYSXKuZL._SL1500_.jpg,,,Per 100g,479,54.9,15.71,5.39,21.9,11.65,,,0.1,,,,,,,,,,,,,,1459,,0.46,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Paneer Bhurji,BOWLFUL,BOWLFUL,B08TTSQY31,,,,,https://m.media-amazon.com/images/I/71mRrKj1jRL._SL1500_.jpg,,,Per 100g,420,16.07,3.58,14,33,22,,,0,,,,,,,,,,,,,,1056,,8.4,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Jain Dal Makhani,BOWLFUL,BOWLFUL,B08TTXCJBF,,,,,https://m.media-amazon.com/images/I/715JDAP4t-L._SL1500_.jpg,,,Per 100g,672,31.27,6.39,8.32,56.15,42.88,,,0,,,,,,,,,,,,,,855,,1.52,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Dal Fry,BOWLFUL,BOWLFUL,df56452354,,,,,https://m.media-amazon.com/images/I/71Kte+EGnZL._SL1500_.jpg,,,Per 100g,479,54.9,5.39,15.71,21.9,11.65,,,0.1,,,,,,,,,,,,,,1459,,0.46,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Paneer Butter Masala,BOWLFUL,,B08TT3SDS5,,,,,https://m.media-amazon.com/images/I/71aEN9JJ4QL._SX679_.jpg,,,Per 100g,267,6,0,3,13,5,,,0,,,,,,,,,,,,,,440,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Palak Paneer,BOWLFUL,BOWLFUL,B08TTBY25G,,,,,https://m.media-amazon.com/images/I/71bOyWJ-XBL._SX679_.jpg,,,Per 100g,192,6,2,6,8,3,,,0,,,,0,,,,,,,,,,500,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul Rava Sheera,BOWLFUL,,B09B4ZJVDG,,,,,https://m.media-amazon.com/images/I/713+ZpiRabL._SX679_.jpg,,,Per 100g,580,74,4,7,28,17,,,0,,,,,,,,,,,,,,4,,33,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,BowlFul jeera rice,BOWLFUL,,B08W56MZ56,,,,,https://cdn.shopify.com/s/files/1/0647/1752/1155/products/23_d34adb59-3a7f-4739-a6b8-8d1ef8a4f4dc_2000x.png?v=1657967926,,,Per 100g,138,26,1.4,2.3,2.4,1.4,,,,,,,,,,,,,,,,,394,,,,Green,VEG,,,,,,,,,,,,
